""
"1",-2149.46191441235,-2106.90522838406,-1869.95235637217,-2113.95959203781,-2103.66073602929,-2075.97881427802,-1905.06317925776,-2050.90652925829,-1988.9954611781,-1833.12399598409,-1818.28992094172,-1970.94579887633,-1917.23549480936,-1926.01716199258,-1932.14981238791,-1888.19545732959,-1662.91675728778,-1906.49898388727,-1774.56059900037,-1888.61613983381,-1875.38890757202,-1868.8563618542,-1773.32511827072,-1742.38826182015,-1770.41100732773,-1697.42068761988,-1622.05289669017,-1727.90584794332,-1809.08096984941,-1840.51530785936,-1818.14369567563,-1578.41421034336,-1794.58779196422,-1593.468576706,-1793.06746996981,-1823.78197732352,-1793.39302732301,-1635.02746112072,-1794.93890356378,-1802.01768734292,-1793.39496564611,-1783.54576730898,-1777.85860597335,-1795.58516973083,-1778.2024254404,-1762.42565414984,-1688.68137205482,-1771.50183557821,-1778.59820733134,-1639.17906364716,-1765.16409708121,-1782.24438208763,-1719.11839850025,-1769.02521141759,-1638.38440325449,-1617.60739421008,-1585.52975866902,-1751.80676453452,-1763.50118150262,-1712.54330961917,-1744.43923835077,-1758.7711350036,-1768.39235858379,-1745.23909573062,-1758.85440127332,-1780.36682684941,-1726.53011639557,-1668.31515203886,-1758.20396598353,-1515.68174627644,-1769.13853652205,-1654.01629182715,-1786.39532253317,-1756.67253440447,-1598.94157175267,-1566.50349182603,-1780.07647781909,-1758.73320028162,-1599.95994843406,-1762.16000229794,-1755.13223255355,-1755.34778487153,-1741.11582080904,-1744.41848164783,-1574.28789952723,-1623.28421576807,-1763.08162165147,-1751.15946074726,-1749.67578268918,-1727.85090711828,-1743.44817850238,-1761.87836437317,-1575.99223975023,-1774.70760283207,-1751.98899633048,-1722.35926119568,-1754.34870675152,-1664.10138666528,-1751.91384151848,-1748.59850791889
"2",-1922.4737212219,-1940.2122740652,-1935.78481392162,-1879.9297107655,-1858.56515842894,-1868.24199848808,-1845.67915631071,-1935.62971387609,-1922.76143981761,-1872.7499547064,-1860.1532686572,-1780.95075680013,-1723.42806648845,-1683.92721974634,-1770.07159602232,-1718.54699349249,-1586.15284651639,-1724.79168218459,-1625.44800437401,-1729.26511768045,-1696.84590851076,-1650.57643261755,-1642.84537937209,-1549.60298958902,-1557.262897314,-1602.13599061163,-1558.10593734166,-1679.35775713493,-1670.8407590628,-1658.57757094883,-1653.11985369478,-1623.32829889721,-1654.04268334495,-1652.44747295242,-1613.06023439128,-1500.12400193968,-1610.55000635254,-1505.95396377932,-1602.78749604289,-1601.03540801852,-1733.94713267036,-1598.87699595556,-1621.14294376594,-1580.6689383673,-1592.33547151179,-1603.14226514667,-1627.85040484454,-1584.73199494365,-1591.25082835656,-1538.64459781132,-1569.65156174871,-1620.31905811481,-1469.56185565747,-1580.91997821254,-1480.07372859822,-1609.98892174824,-1546.81974981628,-1594.81960299692,-1572.74126389573,-1555.08341302277,-1581.55125733395,-1566.51110048312,-1565.59030952537,-1566.2035335363,-1579.26504323554,-1463.20678304736,-1462.37104936244,-1549.71407978862,-1565.36608707361,-1522.3318361618,-1587.10066682809,-1421.26797227175,-1553.43642886268,-1562.78186539685,-1513.01083029571,-1548.66515899188,-1506.35192440269,-1566.73081806775,-1469.77070881476,-1579.07892059164,-1560.41338141797,-1555.877420858,-1583.16957328941,-1587.35421712678,-1522.37995331726,-1511.56967303128,-1546.7174062578,-1553.15338019519,-1565.49031014722,-1579.84530875954,-1546.33908961707,-1574.42945291223,-1589.99028267638,-1560.2484831331,-1558.98425218436,-1582.07520821478,-1578.7812343145,-1418.67928000273,-1554.63372515661,-1573.72668056422
"3",-2107.96695136554,-2066.33318003566,-1976.31144888368,-2092.58252508327,-2090.65512007052,-2068.37027023799,-2124.00834404544,-1884.48410962448,-1995.69658113226,-1998.73061877078,-2033.04275946747,-1983.15816217244,-2046.56177841777,-1875.99174721471,-1920.40668701961,-1894.86344827858,-1852.34336412211,-1897.73945053469,-2009.96880534139,-1840.38515068467,-1854.22161475359,-1608.33807121709,-1924.21725993205,-1532.63560135094,-1595.35345197695,-1880.91480265593,-1690.57177293619,-1826.65517773212,-1742.48994259493,-1691.51765825841,-1751.95222102162,-1650.55165218552,-1692.81429208738,-1574.55724856434,-1727.22732822538,-1686.15360592871,-1706.66092863229,-1506.65452187419,-1710.07017770652,-1716.03238237428,-1760.642862364,-1681.7056619053,-1674.47377041398,-1709.41587299078,-1668.09623922366,-1616.1827614446,-1571.2370567366,-1670.94984987235,-1615.90584071213,-1506.1531318814,-1665.41761529771,-1471.85284246861,-1746.00061702874,-1641.25284857745,-1512.92006890764,-1572.69646372625,-1387.35395786311,-1594.46855765843,-1625.19134019444,-1528.37824054748,-1602.19034974343,-1609.66000593952,-1642.96409428663,-1593.37945183313,-1615.78092954082,-1696.91681340749,-1627.84413556426,-1632.28239596423,-1607.42110955853,-1493.86355056968,-1588.12453254388,-1568.14253548322,-1535.55626531512,-1601.20787623222,-1567.06469821478,-1674.10681120751,-1585.58351095935,-1588.69878458038,-1634.03280906585,-1556.60080552274,-1594.76693839358,-1596.37539250325,-1567.64521430457,-1585.08675634373,-1592.90768261021,-1445.31070122468,-1618.45501141846,-1594.06793215298,-1388.36933720924,-1572.98858376205,-1598.98510717294,-1537.24954237179,-1580.05800410373,-1595.23175805415,-1588.49086402647,-1555.07513957872,-1541.47694788709,-1395.05132022167,-1583.73540383651,-1551.73636042993
"4",-605.921988846576,-624.541003611803,-639.721603049355,-644.593824858468,-668.728322468381,-679.050492584765,-650.42964344046,-729.900111141026,-715.307568668823,-698.934368610928,-890.35265730947,-865.260279776096,-841.213703402831,-781.031443280599,-988.30973795138,-1018.84450215197,-1036.02790840554,-1111.19281639807,-1252.5939762351,-1196.90701397207,-1226.01302039512,-1232.48571054237,-1272.09896873308,-1239.79893191915,-1436.16219638976,-1380.69377960594,-1500.55031483231,-1518.15098970589,-1518.06592285422,-1403.46832934376,-1569.32863745849,-1679.96500508276,-1622.59636252884,-1660.53394222003,-1657.84466181147,-1913.16697715031,-1701.46586369695,-1494.58331344466,-1741.72415300245,-1762.54185206438,-1750.69239768681,-1802.93340843781,-1843.73262067896,-1829.17372670769,-1853.37844026528,-1898.67745925635,-2002.57801597728,-1902.99994307975,-1920.69454164599,-1896.25485907409,-1935.24411487083,-2046.34079800663,-1983.89955228658,-1980.54903823896,-1912.30991300937,-1917.49535474977,-2081.55233128599,-2031.67352094702,-2020.03344907623,-2140.83541305218,-2052.14906982057,-2044.82014373079,-2049.62321623929,-2095.21803686447,-2083.27666103995,-2146.85989670377,-2018.33359572271,-2031.45529984973,-2094.52263543766,-2209.89197647434,-2121.2506519761,-2059.64725157541,-2190.22303631439,-2122.29314524731,-2137.35347264438,-2232.48657587904,-2158.52554036184,-2153.44039888263,-2211.7900044853,-2179.82642026897,-2152.51177945673,-2163.903659026,-2177.80623819864,-2179.49904959978,-2048.78710549371,-2133.34721182148,-2163.13002066116,-2178.15745518058,-2087.74404997246,-2204.3824531631,-2187.11174576878,-2225.58298954846,-2263.68469888572,-2206.30658513843,-2194.01685591265,-2206.17441563697,-2220.98495915533,-2261.34896327497,-2212.25331324884,-2234.49239506119
"5",-1930.42237783403,-1980.35771584061,-1898.62270478762,-1894.90482131408,-1870.36905660871,-1912.09918274214,-1801.9327058826,-1904.23898564827,-1723.56382712915,-1671.5899355296,-1786.77704592053,-1865.57368133906,-1740.97958426856,-1600.88260955083,-1855.09968415366,-1837.01169696823,-1667.44506114079,-1838.14570377171,-1663.03445165363,-1835.20930097226,-1818.06375297971,-1639.92898604876,-1653.03976923341,-1643.63536585417,-1602.42695053429,-1612.31200533093,-1786.82489428279,-1584.41966826643,-1794.11689541422,-1587.90134191109,-1766.98915547721,-1652.16054823577,-1798.79002307201,-1686.8906274343,-1756.96613666082,-1710.31743606285,-1749.4425316873,-1564.37865163397,-1735.62485581134,-1730.32851834005,-1520.43497246233,-1741.92225896898,-1742.63182011719,-1702.07117046061,-1736.11014085877,-1759.02336547776,-1679.9331211374,-1733.15583734249,-1729.30683051642,-1643.64247619325,-1705.69264216603,-1737.10305739117,-1694.84780212173,-1728.17172534549,-1554.72254699352,-1486.77499779945,-1511.98410426792,-1762.21625967748,-1718.1301348381,-1509.46610964008,-1723.91772096169,-1710.77236545742,-1698.07901058381,-1732.15650038299,-1717.22476172587,-1359.37817924646,-1598.73892230678,-1582.09610942745,-1711.0020003021,-1661.67722212882,-1717.34384421246,-1599.08655889922,-1716.87927705057,-1708.62556920591,-1600.3805535492,-1469.68992096869,-1480.27210592649,-1678.75755424766,-1605.29545592149,-1732.00196610707,-1706.30803201574,-1705.4303197631,-1726.9179934731,-1703.87720866794,-1389.05853848012,-1584.87697181334,-1678.26140386966,-1694.98357448782,-1486.07785220533,-1730.59220591462,-1696.50113556614,-1725.24322578745,-1653.96957077331,-1721.21951843535,-1700.51760855453,-1735.59620867172,-1755.59369084581,-1538.36012713547,-1705.00623252726,-1721.19822573035
"6",4918.6568471674,4903.82977626384,4983.34809180489,4922.91335480593,4903.65085891789,4876.63624699099,4866.23342193841,4856.9327194561,4692.63295763818,4813.00286461747,4792.02134720463,4678.71027398578,4693.4487794989,4632.605935545,4525.06615819059,4544.23945429427,4419.734592324,4417.81563767313,4380.09676773043,4330.44268179567,4286.35081193377,4075.2478932762,4268.50779564325,3830.66321068612,4152.38703052107,4071.32357881017,3854.36558994272,4090.80000722569,3917.1626281827,3813.80097405357,3879.10352523484,3855.36427990386,3798.96570262471,3754.40008122473,3750.69186879515,3820.89714342645,3709.67243175694,3742.09232854007,3648.85053242571,3633.05597928395,3561.47136701715,3581.42621845058,3525.21013073442,3536.59044086518,3518.87433686931,3470.7263565042,3493.72979636228,3448.69909428168,3421.09916722996,3356.82946887189,3405.45880866922,3367.40482668878,3411.58287920781,3368.48078041725,3301.02697034314,3325.73952841399,3354.83095744648,3292.61386198567,3309.42923799374,3368.69576056447,3265.72247321382,3280.18976069382,3267.03889454751,3229.57412570873,3218.51642630456,3246.23280677709,3138.79856521485,3241.04378782837,3214.04459152064,3302.70881498812,3181.82841325012,3240.00820446059,3056.47368428042,3177.87619723602,3227.11621891234,3128.99585319783,3154.62858840303,3111.19785387051,3155.61580492428,3125.41922081285,3138.07042746755,3131.16791966144,3118.75042136531,3079.75623691277,3049.3944901705,3312.65500130655,3099.00338634133,3104.2034800634,3157.9444094043,3099.71880444488,3078.95715846223,3065.87774530705,3041.41235587491,3072.27400981804,3086.80462290463,3059.29271603573,3068.42253527561,2908.40187344039,3070.06090130099,3062.47093686362
"7",6274.32452043688,6314.35054844238,6314.47712314196,6275.49039343688,6265.79657177849,6252.23990598458,6362.56198841107,6147.25766321319,6434.33983873026,6048.45375757313,6384.13984428365,6091.52338556017,6068.5490257621,6043.91681511269,6012.00556423161,5929.86395962268,5887.69106001397,5845.69413752588,5763.87747024489,5792.62031793224,5725.30172182957,5703.38014074307,5529.00267126027,5715.46760962464,5524.49737110967,5593.26518323235,5671.4915387339,5495.72346004327,5480.7781176057,5513.36559922287,5392.44097662181,5346.11140554726,5334.22700021104,5328.43010774704,5235.13559497262,5257.74145601085,5183.57863647334,5246.65982298695,5133.07226461154,5106.5140867608,4955.83930038722,5065.10188999712,5093.66450683332,5022.33669896777,5005.25255661019,5020.81753409357,4997.0517844906,4943.64997863999,4963.68459077483,4895.15460979105,4898.91087633644,4777.78561724271,4880.11627802562,4856.44846683328,4862.01745740822,4809.24976415379,4821.30758662289,4850.88144661815,4803.57667397555,4880.23079721498,4818.39928981293,4775.1163113376,4765.71839591681,4786.94700469802,4787.97824731267,4752.21802668507,4527.423995158,4832.9901061233,4711.07957205753,4744.30714270656,4769.59190443173,4777.12774903495,4733.12608917403,4675.80224213082,4707.03199529505,4741.19705545107,4600.10747988062,4679.19997780459,4788.29862672695,4674.16905473852,4636.8078963049,4627.77011207407,4659.77278879343,4655.55197959781,4732.71316896089,4511.28463197129,4609.79177459686,4604.72797216635,4628.9166254194,4625.7900582754,4594.03286663104,4635.04769397168,4468.80181532661,4623.59643916077,4577.53908150858,4598.44032895871,4605.54908890189,4492.16015625528,4567.56682505467,4599.30948352077
"8",963.677777722185,1006.47882614664,1047.08085690254,1000.27671189301,1009.6609903547,1037.22605879654,1173.54525869953,886.76027744786,1137.77502662574,996.965325526279,1335.21816459103,1141.16800178819,1187.5473869552,1283.08422153616,1179.11699304977,1348.2160677877,1185.80374706107,1202.34291755253,1342.63979077511,1221.09328618452,1238.17125510622,1388.2635535729,1254.4099373993,1199.39956326813,1293.38444786332,1257.68445575035,1250.30041217689,1306.68673145095,1301.65739252806,1314.82746804897,1293.14624271071,1360.47083719576,1314.68064477059,1321.43987701363,1317.98550423163,1444.79237148676,1316.77642659023,1535.99468763768,1316.49335240747,1311.15199619225,1364.41080718074,1327.30925766588,1339.10742677473,1315.98205628691,1332.67693879558,1347.29766025771,1468.75542269698,1339.13683114935,1334.73974868134,1396.64200807389,1342.94669533035,1465.79886104376,1423.32143756116,1335.70973041833,1315.72852889245,1343.90993612059,1483.99245215149,1361.65523128079,1347.51896919543,1346.82735850343,1370.72703853508,1355.41750619861,1337.97511522578,1359.69477222655,1353.07384149527,1465.83510827741,1429.27288992098,1445.7578693397,1352.9251088036,1476.27465033872,1341.64084104326,1528.57422370785,1443.59826624332,1354.50899735289,1405.88112203543,1381.94166867847,1567.01642328927,1352.65406162159,1467.00604840436,1347.33746216688,1356.1202917726,1359.94387089319,1369.93522113156,1361.5357145502,1468.36531745869,1454.57651381,1348.64854568194,1357.72303212594,1379.80137633616,1382.35357431979,1367.98445050325,1350.39796428454,1320.87286364318,1340.69312193652,1356.01079820854,1383.72975104089,1357.87810781376,1396.3740756359,1359.25300725181,1361.62286808092
"9",216.480942805038,194.32276677315,207.522874974435,220.320720644675,217.766608432366,179.530484493295,416.528100563813,461.218129246285,339.481239507903,273.56092306899,270.027643616346,24.6378690451797,27.8655203620199,251.815647891125,-113.303010374563,-38.6545889397898,-84.9171144982909,-212.348368607456,-125.888871623703,-319.258166096621,-336.965424298657,-252.431038527223,-239.561500004076,-300.37209632555,-334.666870657825,-457.213142550092,-392.192053728917,-433.870525780438,-645.705818864591,-469.140722074427,-699.235635227446,-526.127059348863,-766.801989143284,-671.31434179743,-784.529360471467,-702.145512396829,-842.78556420901,-719.737278600411,-882.833583025021,-910.359722355715,-681.065038062387,-949.071479494844,-992.454860096635,-972.61656614831,-1003.83286327431,-1032.1411813066,-951.124137754604,-1053.29785839657,-1077.72968099567,-821.576049203275,-1086.01962048604,-1086.55956331311,-1002.98474291954,-1139.07786732955,-839.796790390319,-1051.21724863406,-879.125765425897,-1193.15069596123,-1185.63612331674,-1022.85297175581,-1217.01551323233,-1208.30448571816,-1217.37137760593,-1233.05686355762,-1253.74615678027,-1056.65937243493,-1039.68283971506,-1073.4501650083,-1267.37137577436,-1214.69583387444,-1305.23187427146,-1176.70410269666,-1134.62694190735,-1297.72753512148,-1171.40759631171,-1170.51007381342,-1040.55507998253,-1321.70458282297,-1119.11239813072,-1350.91555235559,-1330.92220456462,-1334.39914886033,-1361.38867469701,-1371.89677627656,-1128.21636577925,-1168.10997045751,-1341.84123450408,-1352.72698322141,-1293.52775582126,-1384.07816557174,-1353.96714135144,-1388.12499819809,-1246.87600599816,-1381.60542345425,-1375.33226733081,-1402.90655774238,-1402.53049783096,-1211.21037883022,-1386.64554630475,-1402.55526971017
"10",-822.340273569863,-786.058882725964,-998.38075128337,-808.740129233696,-806.766158110319,-786.926409935926,-903.276879887281,-763.775698545382,-831.015372195721,-809.863961423178,-844.419689323445,-701.885169541918,-658.840579958235,-487.845218886469,-640.340806755348,-850.098723245278,-707.28969875212,-620.985756753575,-774.76953752782,-561.389881347249,-581.118216539817,-658.851553676776,-652.63261825035,-737.898953674547,-596.042382572988,-536.921079186383,-765.085654496822,-694.854152588346,-463.761284452901,-529.9319718728,-473.231067162616,-437.600573927857,-420.642332138781,-565.648112072354,-448.537815860259,-689.366724791187,-432.747853903847,-629.175713522161,-431.768777534509,-435.44327503365,-544.372107819042,-403.311009618719,-396.544756460789,-431.116161411814,-389.633143432246,-336.706381788772,-388.720841021918,-389.816256986474,-342.839568202935,-470.411253303939,-390.188594839746,-370.582551441868,-432.207423486471,-369.627135321264,-423.997168340055,-586.960658029115,-467.3999931629,-317.57715498155,-346.316701107335,-438.062467666562,-320.905184826902,-341.309484625941,-364.161557216411,-316.41462221205,-342.110019405574,-383.697664583952,-492.057280923648,-507.351319321251,-328.221059651953,-483.363360428716,-300.742531881918,-437.388796694271,-431.739284603281,-321.850017108378,-402.37949227745,-486.166197334971,-404.280011729023,-309.757035703466,-348.117367094696,-282.110568908927,-315.194469657763,-318.265292773579,-286.934769366022,-305.910570876872,-254.507608810496,-289.062353503818,-338.234924190567,-318.066873723596,-257.293019907983,-292.213007749867,-317.945811178322,-256.936434803049,-388.575883709889,-317.629506562009,-306.151157845701,-280.929664596032,-261.745928805114,-435.772215890548,-308.821223502774,-272.404128103905
