date,shopId,dayofweek,salesTotal,CustNum,google,kankou,kankou_tomorrow,kankou_after2days,kankou_after3days,kankou_after4days,kankou_after5days,kankou_after6days,tabelog,tabelog_rating,gurunavi,hitosara,weather_today,rain_precipitation_today,rain_precipitation_today_daytime,temp_today_min,temp_today_max,weather_tomorrow,rain_precipitation_tomorrow,rain_precipitation_tomorrow_daytime,temp_tomorrow_min,temp_tomorrow_max,weather_after2days,rainypercent_after2days,temp_after2days_min,temp_after2days_max,weather_after3days,rainypercent_after3days,temp_after3days_min,temp_after3days_max,weather_after4days,rainypercent_after4days,temp_after4days_min,temp_after4days_max,weather_after5days,rainypercent_after5days,temp_after5days_min,temp_after5days_max,weather_after6days,rainypercent_after6days,temp_after6days_min,temp_after6days_max,google_rating,storeId,kankouReal,kankouReal_tomorrow,kankouReal_after2days,kankouReal_after3days,kankouReal_after4days,kankouReal_after5days,kankouReal_after6days,id
2017-07-01T00:00:00.0000000,1,6,789290,368,82,2339,,,,,,,871,3.54,221,84,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,1
2017-07-02T00:00:00.0000000,1,0,1024830,462,92,1392,,,,,,,836,3.54,288,94,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,2
2017-07-03T00:00:00.0000000,1,1,328250,154,60,773,,,,,,,508,3.54,217,68,,,,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,3
2017-07-04T00:00:00.0000000,1,2,320861,158,71,951,,,,,,,626,3.54,84,111,,,,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,4
2017-07-05T00:00:00.0000000,1,3,359703,173,86,970,,,,,,,431,3.54,88,66,,,,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,5
2017-07-06T00:00:00.0000000,1,4,501675,226,85,718,,,,,,,673,3.54,152,68,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,6
2017-07-07T00:00:00.0000000,1,5,401828,163,74,1237,,,,,,,498,3.54,61,82,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,7
2017-07-08T00:00:00.0000000,1,6,743628,334,92,3979,,,,,,,932,3.54,167,85,,,,28,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,8
2017-07-09T00:00:00.0000000,1,0,888732,393,100,2146,,,,,,,769,3.54,165,111,,,,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,9
2017-07-10T00:00:00.0000000,1,1,441044,220,94,1418,,,,,,,602,3.54,143,92,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,10
2017-07-11T00:00:00.0000000,1,2,413247,196,78,1611,,,,,,,780,3.54,122,94,,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,11
2017-07-12T00:00:00.0000000,1,3,347005,152,94,1646,,,,,,,841,3.54,93,83,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,12
2017-07-13T00:00:00.0000000,1,4,542924,226,94,1678,,,,,,,683,3.54,120,150,,,,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,13
2017-07-14T00:00:00.0000000,1,5,400823,172,94,2396,,,,,,,811,3.54,226,118,,,,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,14
2017-07-15T00:00:00.0000000,1,6,933660,381,113,6856,,,,,,,872,3.54,123,115,,,,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,15
2017-07-16T00:00:00.0000000,1,0,1383264,633,118,7087,,,,,,,1278,3.54,140,133,,,,29,35,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,16
2017-07-17T00:00:00.0000000,1,1,947282,374,110,3486,,,,,,,1125,3.54,214,111,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,17
2017-07-18T00:00:00.0000000,1,2,365528,149,89,1820,,,,,,,582,3.54,71,95,,,,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,18
2017-07-19T00:00:00.0000000,1,3,405582,198,103,2027,,,,,,,547,3.54,29,78,,,,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,19
2017-07-20T00:00:00.0000000,1,4,512601,236,93,2717,,,,,,,734,3.54,124,83,,,,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,20
2017-07-21T00:00:00.0000000,1,5,329581,148,64,5703,,,,,,,369,3.54,78,70,,,,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,21
2017-07-22T00:00:00.0000000,1,6,759115,297,80,6446,,,,,,,704,3.54,36,95,,,,28,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,22
2017-07-23T00:00:00.0000000,1,0,844032,308,75,5458,,,,,,,511,3.54,150,90,,,,28,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,23
2017-07-24T00:00:00.0000000,1,1,372862,191,109,5183,,,,,,,518,3.54,51,91,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,24
2017-07-25T00:00:00.0000000,1,2,402630,179,97,4111,,,,,,,445,3.54,73,91,,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,25
2017-07-26T00:00:00.0000000,1,3,435700,212,106,4332,,,,,,,485,3.54,172,95,,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,26
2017-07-27T00:00:00.0000000,1,4,454690,206,105,4971,,,,,,,483,3.54,100,91,,,,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,27
2017-07-28T00:00:00.0000000,1,5,567610,277,117,8372,,,,,,,535,3.54,75,102,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,28
2017-07-29T00:00:00.0000000,1,6,600850,269,104,9646,,,,,,,797,3.54,281,147,,,,26,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,29
2017-07-30T00:00:00.0000000,1,0,914700,411,108,6710,,,,,,,732,3.54,119,147,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,30
2017-07-31T00:00:00.0000000,1,1,587630,283,91,4628,,,,,,,528,3.54,100,76,,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,31
2017-08-01T00:00:00.0000000,1,2,661830,318,92,4628,,,,,,,1081,3.54,106,85,,,,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,32
2017-08-02T00:00:00.0000000,1,3,476570,234,111,5274,,,,,,,821,3.54,107,75,,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,33
2017-08-03T00:00:00.0000000,1,4,524920,247,98,6994,,,,,,,516,3.54,181,114,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,34
2017-08-04T00:00:00.0000000,1,5,526200,254,93,6772,,,,,,,561,3.54,131,89,,,,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,35
2017-08-05T00:00:00.0000000,1,6,669190,311,105,6447,,,,,,,738,3.54,155,117,,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,36
2017-08-06T00:00:00.0000000,1,0,900150,451,143,5288,,,,,,,579,3.54,247,95,,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,37
2017-08-07T00:00:00.0000000,1,1,532930,247,118,5288,,,,,,,687,3.54,163,145,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,38
2017-08-08T00:00:00.0000000,1,2,532930,247,106,5311,,,,,,,736,3.54,208,152,,,,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,39
2017-08-09T00:00:00.0000000,1,3,695120,310,166,6906,,,,,,,831,3.54,203,119,,,,26,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,40
2017-08-10T00:00:00.0000000,1,4,768610,392,131,9337,,,,,,,723,3.54,171,135,,,,26,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,41
2017-08-11T00:00:00.0000000,1,5,1057680,492,137,10027,,,,,,,911,3.54,177,122,,,,27,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,42
2017-08-12T00:00:00.0000000,1,6,1440060,576,166,9211,,,,,,,1094,3.54,155,234,,,,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,43
2017-08-13T00:00:00.0000000,1,0,1491000,645,138,11263,,,,,,,905,3.54,298,176,,,,25,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,44
2017-08-14T00:00:00.0000000,1,1,1417250,564,177,9714,,,,,,,1112,3.54,241,173,,,,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,45
2017-08-15T00:00:00.0000000,1,2,1196840,462,143,9538,,,,,,,671,3.54,167,177,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,46
2017-08-16T00:00:00.0000000,1,3,991320,409,154,8985,,,,,,,894,3.54,172,194,,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,47
2017-08-17T00:00:00.0000000,1,4,1012910,501,135,8985,,,,,,,906,3.54,184,157,,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,48
2017-08-18T00:00:00.0000000,1,5,964930,436,115,8985,,,,,,,672,3.54,166,169,,,,25,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,49
2017-08-19T00:00:00.0000000,1,6,959420,464,105,8331,,,,,,,700,3.54,109,169,,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,50
2017-08-20T00:00:00.0000000,1,0,1080640,502,113,8331,,,,,,,758,3.54,79,90,,,,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,51
2017-08-21T00:00:00.0000000,1,1,809640,384,107,6257,,,,,,,732,3.54,195,181,,,,25,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,52
2017-08-22T00:00:00.0000000,1,2,740220,357,138,6328,,,,,,,896,3.54,50,109,,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,53
2017-08-23T00:00:00.0000000,1,3,983260,439,129,6328,,,,,,,710,3.54,153,106,,,,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,54
2017-08-24T00:00:00.0000000,1,4,458620,216,116,6328,,,,,,,637,3.54,88,123,,,,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,55
2017-08-25T00:00:00.0000000,1,5,658000,322,138,7513,,,,,,,693,3.54,141,114,,,,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,56
2017-08-26T00:00:00.0000000,1,6,888170,394,117,7513,,,,,,,653,3.54,148,85,,,,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,57
2017-08-27T00:00:00.0000000,1,0,1147230,532,134,5986,,,,,,,998,3.54,41,102,,,,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,58
2017-08-28T00:00:00.0000000,1,1,740580,335,125,4419,,,,,,,741,3.54,127,92,,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,59
2017-08-29T00:00:00.0000000,1,2,656970,321,120,2390,,,,,,,515,3.54,105,115,,,,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,60
2017-08-30T00:00:00.0000000,1,3,520090,242,119,4841,,,,,,,543,3.54,223,177,,,,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,61
2017-08-31T00:00:00.0000000,1,4,324530,167,111,4841,,,,,,,656,3.54,47,101,,,,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,62
2017-09-01T00:00:00.0000000,1,5,369780,185,116,4841,,,,,,,618,3.54,107,151,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,63
2017-09-02T00:00:00.0000000,1,6,802820,363,112,3574,,,,,,,692,3.54,111,90,,,,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,64
2017-09-03T00:00:00.0000000,1,0,925300,422,111,2935,,,,,,,758,3.54,207,109,,,,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,65
2017-09-04T00:00:00.0000000,1,1,618280,269,147,2625,,,,,,,825,3.54,134,130,,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,66
2017-09-05T00:00:00.0000000,1,2,507287,220,116,2625,,,,,,,778,3.54,48,138,,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,67
2017-09-06T00:00:00.0000000,1,3,472050,223,134,2032,,,,,,,759,3.54,280,85,,,,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,68
2017-09-07T00:00:00.0000000,1,4,325660,182,131,2022,,,,,,,684,3.54,97,50,,,,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,69
2017-09-08T00:00:00.0000000,1,5,554426,247,116,2264,,,,,,,603,3.54,133,88,,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,70
2017-09-09T00:00:00.0000000,1,6,885900,449,118,4295,,,,,,,924,3.54,159,128,,,,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,71
2017-09-10T00:00:00.0000000,1,0,1146842,495,156,4085,,,,,,,1126,3.54,194,114,,,,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,72
2017-09-11T00:00:00.0000000,1,1,646056,301,168,3079,,,,,,,656,3.54,97,74,,,,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,73
2017-09-12T00:00:00.0000000,1,2,448758,211,128,3046,,,,,,,765,3.54,94,94,,,,22,31,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,74
2017-09-13T00:00:00.0000000,1,3,513267,262,147,2790,,,,,,,661,3.54,59,93,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,75
2017-09-14T00:00:00.0000000,1,4,391162,195,121,2858,,,,,,,505,3.54,99,42,,,,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,76
2017-09-15T00:00:00.0000000,1,5,465332,213,124,4520,,,,,,,507,3.54,77,54,,,,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,77
2017-09-16T00:00:00.0000000,1,6,835744,372,123,9508,,,,,,,878,3.54,144,73,,,,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,78
2017-09-17T00:00:00.0000000,1,0,721449,272,117,11101,,,,,,,1015,3.54,174,77,,,,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,79
2017-09-18T00:00:00.0000000,1,1,1161644,462,141,6201,,,,,,,889,3.54,158,78,,,,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,80
2017-09-19T00:00:00.0000000,1,2,572756,255,145,3573,,,,,,,1085,3.54,96,74,,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,81
2017-09-20T00:00:00.0000000,1,3,672568,308,146,2190,,,,,,,636,3.54,149,39,,,,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,82
2017-09-21T00:00:00.0000000,1,4,479579,232,116,4361,,,,,,,713,3.54,111,94,,,,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,83
2017-09-22T00:00:00.0000000,1,5,685166,298,181,5151,,,,,,,835,3.54,116,78,,,,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,84
2017-09-23T00:00:00.0000000,1,6,940748,384,146,6868,,,,,,,933,3.54,168,92,,,,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,85
2017-09-24T00:00:00.0000000,1,0,943478,371,118,4561,,,,,,,662,3.54,165,88,,,,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,86
2017-09-25T00:00:00.0000000,1,1,626317,302,130,3826,,,,,,,558,3.54,82,106,,,,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,87
2017-09-26T00:00:00.0000000,1,2,463321,211,98,3151,,,,,,,921,3.54,81,58,,,,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,88
2017-09-27T00:00:00.0000000,1,3,613888,248,156,2604,,,,,,,728,3.54,100,88,,,,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,89
2017-09-28T00:00:00.0000000,1,4,416287,190,131,2152,,,,,,,515,3.54,141,80,,,,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,90
2017-09-29T00:00:00.0000000,1,5,595492,275,149,2173,,,,,,,620,3.54,157,116,,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,91
2017-09-30T00:00:00.0000000,1,6,970089,449,116,3473,,,,,,,938,3.54,212,90,,,,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,92
2017-10-01T00:00:00.0000000,1,0,1094794,510,78,3473,,,,,,,609,3.54,141,123,,,,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,93
2017-10-02T00:00:00.0000000,1,1,483019,204,90,2123,,,,,,,568,3.54,157,94,,,,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,94
2017-10-03T00:00:00.0000000,1,2,516353,236,104,2762,,,,,,,999,3.54,91,89,,,,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,95
2017-10-04T00:00:00.0000000,1,3,422818,194,79,2519,,,,,,,575,3.54,129,95,,,,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,96
2017-10-05T00:00:00.0000000,1,4,486118,235,111,2937,,,,,,,616,3.54,191,111,,,,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,97
2017-10-06T00:00:00.0000000,1,5,362068,175,112,8063,,,,,,,583,3.54,108,90,,,,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,98
2017-10-07T00:00:00.0000000,1,6,807216,322,102,7692,,,,,,,918,3.54,181,124,,,,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,99
2017-10-08T00:00:00.0000000,1,0,1630550,626,142,3433,,,,,,,1503,3.54,156,124,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,100
2017-10-09T00:00:00.0000000,1,1,1130059,489,119,2258,,,,,,,736,3.54,111,130,,,,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,101
2017-10-10T00:00:00.0000000,1,2,553193,276,106,2306,,,,,,,740,3.54,155,112,,,,19,27,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,102
2017-10-11T00:00:00.0000000,1,3,558620,291,125,2439,,,,,,,734,3.54,95,72,,,,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,103
2017-10-12T00:00:00.0000000,1,4,415362,190,95,3263,,,,,,,666,3.54,154,72,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,104
2017-10-13T00:00:00.0000000,1,5,479628,206,114,3909,,,,,,,596,3.54,142,91,,,,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,105
2017-10-14T00:00:00.0000000,1,6,934315,414,116,5926,,,,,,,760,3.54,177,100,,,,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,106
2017-10-15T00:00:00.0000000,1,0,972620,402,124,5106,,,,,,,767,3.54,173,75,,,,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,107
2017-10-16T00:00:00.0000000,1,1,765159,346,94,2835,,,,,,,612,3.54,191,82,,,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,108
2017-10-17T00:00:00.0000000,1,2,494647,225,84,2692,,,,,,,567,3.54,143,61,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,109
2017-10-18T00:00:00.0000000,1,3,432457,200,75,2012,,,,,,,688,3.54,165,51,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,110
2017-10-19T00:00:00.0000000,1,4,346042,154,141,2125,,,,,,,643,3.54,130,91,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,111
2017-10-20T00:00:00.0000000,1,5,477109,193,80,3615,,,,,,,473,3.54,87,58,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,112
2017-10-21T00:00:00.0000000,1,6,821939,339,80,7399,,,,,,,725,3.54,150,79,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,113
2017-10-22T00:00:00.0000000,1,0,343076,126,90,4864,,,,,,,625,3.54,139,90,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,114
2017-10-23T00:00:00.0000000,1,1,0,0,101,3072,,,,,,,503,3.54,109,95,,,,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,115
2017-10-24T00:00:00.0000000,1,2,391513,196,97,3655,,,,,,,822,3.54,287,84,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,116
2017-10-25T00:00:00.0000000,1,3,377082,172,106,4823,,,,,,,569,3.54,71,73,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,117
2017-10-26T00:00:00.0000000,1,4,549514,278,97,2178,,,,,,,637,3.54,152,56,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,118
2017-10-27T00:00:00.0000000,1,5,652402,272,83,3578,,,,,,,618,3.54,115,68,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,119
2017-10-28T00:00:00.0000000,1,6,954509,422,93,9361,,,,,,,640,3.54,82,70,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,120
2017-10-29T00:00:00.0000000,1,0,813522,347,103,6032,,,,,,,1101,3.54,247,88,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,121
2017-10-30T00:00:00.0000000,1,1,543986,250,85,3392,,,,,,,585,3.54,140,59,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,122
2017-10-31T00:00:00.0000000,1,2,312225,127,93,2710,,,,,,,498,3.54,86,54,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,123
2017-11-01T00:00:00.0000000,1,3,422524,189,84,1564,,,,,,,705,3.54,98,69,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,124
2017-11-02T00:00:00.0000000,1,4,538764,230,112,3250,,,,,,,649,3.54,154,63,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,125
2017-11-03T00:00:00.0000000,1,5,1184540,482,162,8162,,,,,,,1171,3.54,158,111,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,126
2017-11-04T00:00:00.0000000,1,6,1582486,623,131,7352,,,,,,,1281,3.54,235,73,,,,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,127
2017-11-05T00:00:00.0000000,1,0,808730,331,101,3886,,,,,,,866,3.54,139,90,,,,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,128
2017-11-06T00:00:00.0000000,1,1,778394,339,69,1639,,,,,,,597,3.54,173,58,,,,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,129
2017-11-07T00:00:00.0000000,1,2,407552,180,85,1692,,,,,,,660,3.54,89,84,,,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,130
2017-11-08T00:00:00.0000000,1,3,555504,247,103,1453,,,,,,,799,3.54,68,82,,,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,131
2017-11-09T00:00:00.0000000,1,4,417172,182,112,1540,,,,,,,989,3.54,190,56,,,,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,132
2017-11-10T00:00:00.0000000,1,5,623136,263,108,2976,,,,,,,719,3.54,86,87,,,,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,133
2017-11-11T00:00:00.0000000,1,6,927000,393,115,6708,,,,,,,650,3.54,152,88,,,,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,134
2017-11-12T00:00:00.0000000,1,0,1178375,497,113,4330,,,,,,,820,3.54,175,66,,,,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,135
2017-11-13T00:00:00.0000000,1,1,723142,346,105,2358,,,,,,,650,3.54,185,121,,,,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,136
2017-11-14T00:00:00.0000000,1,2,231274,112,123,2503,,,,,,,710,3.54,104,109,,,,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,137
2017-11-15T00:00:00.0000000,1,3,454442,213,101,1990,,,,,,,590,3.54,91,93,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,138
2017-11-16T00:00:00.0000000,1,4,528467,228,116,2450,,,,,,,637,3.54,160,107,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,139
2017-11-17T00:00:00.0000000,1,5,525854,249,88,3741,,,,,,,590,3.54,99,108,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,140
2017-11-18T00:00:00.0000000,1,6,902755,361,113,7560,,,,,,,881,3.54,147,130,,,,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,141
2017-11-19T00:00:00.0000000,1,0,1115824,475,130,5772,,,,,,,940,3.54,193,127,,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,142
2017-11-20T00:00:00.0000000,1,1,578070,258,113,3539,,,,,,,706,3.54,117,115,,,,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1,,,,,,,,143
